FILE;ROSBAG FILE;YEAR;MONTH;DAY;HOUR;MINUTE;SECOND;DEPARTMENT;FLOOR;THERMAL OBJECTS;RGB OBJECTS
002277_1715248803905222549;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;6;6
002298_1715248806010506881;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;7;5
002321_1715248808310817394;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002345_1715248810706929555;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002368_1715248813014777802;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002417_1715248817912492975;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002439_1715248820109097444;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002466_1715248822804414185;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002490_1715248825205428203;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002529_1715248829107399223;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002551_1715248831304971447;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002574_1715248833610759740;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002600_1715248836216470127;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002623_1715248838507685146;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002646_1715248840810516999;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002669_1715248843106400059;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002691_1715248845305316150;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002712_1715248847409933246;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002735_1715248849705509123;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002757_1715248851906834082;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002779_1715248854109491829;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002800_1715248856210445282;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002822_1715248858411984563;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002848_1715248861007908418;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002870_1715248863206973105;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002905_1715248866705406124;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002928_1715248869013577096;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
002952_1715248871405939440;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
002975_1715248873709426359;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
002999_1715248876105291516;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;6;6
003024_1715248878608336339;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;6;6
003047_1715248880907404111;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003072_1715248883406779488;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003104_1715248886604974630;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003126_1715248888805033705;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003160_1715248892204738427;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003181_1715248894308091565;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003203_1715248896504540586;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003225_1715248898706568835;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003260_1715248902207742117;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003281_1715248904311859839;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003364_1715248912608594259;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003386_1715248914807284343;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003407_1715248916912426947;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;5;5
003429_1715248919110420890;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003455_1715248921711719442;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003480_1715248924211019874;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003503_1715248926512132701;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
003527_1715248928905923760;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
003551_1715248931311720348;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
003690_1715248945205654313;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;4;4
003712_1715248947407285452;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;3;3
003770_1715248953207606310;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;2;2
003829_1715248959115710364;2024-05-09-10-56-15_bag_DEI_2;2024;5;9;10;56;15;DEI;2;1;1
000000_1715249043100715936;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000021_1715249045204890822;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000043_1715249047400131865;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000065_1715249049600447139;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;6
000087_1715249051799004123;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000109_1715249054001372822;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000131_1715249056202664504;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000153_1715249058405333562;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;7;7
000176_1715249060700399881;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000198_1715249062898371228;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;4
000219_1715249065005619778;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000241_1715249067197479175;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
000262_1715249069298190210;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000283_1715249071399204183;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000305_1715249073601357143;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000331_1715249076202750682;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000363_1715249079403477356;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000392_1715249082295724118;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000419_1715249085004531494;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000444_1715249087503663355;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000466_1715249089714269570;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000488_1715249091897948375;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000510_1715249094099560336;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000535_1715249096601012450;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000559_1715249098999995836;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000583_1715249101400687790;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
000622_1715249105299965182;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
000649_1715249107998404982;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;6
000671_1715249110196969087;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000692_1715249112304699489;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
000714_1715249114505879256;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000736_1715249116695977861;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
000758_1715249118901194768;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
000782_1715249121299526151;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
000803_1715249123400070601;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000824_1715249125500490344;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000845_1715249127603492548;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
000867_1715249129797769799;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000889_1715249131998648020;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000910_1715249134107096614;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000933_1715249136403379477;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000955_1715249138602581325;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
000988_1715249141902471923;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
001009_1715249144004123014;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001031_1715249146200185830;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001052_1715249148301968574;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001074_1715249150498946033;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001096_1715249152698133656;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001117_1715249154803461370;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001152_1715249158296146455;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001173_1715249160398434240;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001195_1715249162599167453;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001217_1715249164798720215;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
001238_1715249166900937910;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
001259_1715249169005017539;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
001281_1715249171199589325;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001304_1715249173500543101;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001330_1715249176102532835;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;4
001352_1715249178299100813;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001373_1715249180408738576;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001395_1715249182601166315;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001417_1715249184799905584;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001439_1715249186998323963;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001460_1715249189104851719;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001482_1715249191298149328;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001504_1715249193496665642;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001526_1715249195697444350;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001549_1715249197999860945;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
001571_1715249200201663503;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;6
001599_1715249202999926656;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001624_1715249205498565222;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001648_1715249207896813957;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001672_1715249210296182858;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001696_1715249212697235843;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001717_1715249214798744983;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
001738_1715249216907595588;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
001760_1715249219097180109;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
001781_1715249221201989315;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001803_1715249223397879108;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001824_1715249225500973568;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001847_1715249227797164717;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001870_1715249230099112705;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001891_1715249232200419690;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
001913_1715249234396793311;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
001934_1715249236498125029;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
001955_1715249238600440983;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
001977_1715249240798829134;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002004_1715249243501692977;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002038_1715249246900004143;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002061_1715249249200415726;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002082_1715249251300738410;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002107_1715249253801867128;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002132_1715249256300890145;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002156_1715249258704426692;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002181_1715249261202322782;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002204_1715249263499312873;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002232_1715249266301040312;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002260_1715249269101991455;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002282_1715249271305678794;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002304_1715249273500133897;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002325_1715249275601155912;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002346_1715249277701528465;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002368_1715249279895301343;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002389_1715249281997187220;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002411_1715249284198517611;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002435_1715249286598186283;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002457_1715249288794761412;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002478_1715249290904610600;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002501_1715249293207253034;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002523_1715249295400454835;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002546_1715249297696674115;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002568_1715249299896941797;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002590_1715249302097572715;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002612_1715249304301064313;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002634_1715249306500109774;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002655_1715249308603036913;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002677_1715249310799028616;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
002699_1715249312998569171;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002721_1715249315201521437;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002743_1715249317395391608;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002764_1715249319498381700;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002786_1715249321695090627;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002808_1715249323896182698;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002829_1715249325997046213;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
002852_1715249328299696270;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002874_1715249330496960497;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
002895_1715249332598806231;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002916_1715249334702845790;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
002938_1715249336898694791;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
002959_1715249338999561251;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
002981_1715249341197537535;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003002_1715249343298829436;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
003023_1715249345400201184;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003045_1715249347611619070;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003067_1715249349797701646;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003088_1715249351902253883;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003110_1715249354102966659;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003132_1715249356304204593;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003162_1715249359301285053;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003188_1715249361912997333;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003212_1715249364297868517;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
003233_1715249366402079438;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003255_1715249368597818202;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003282_1715249371300134234;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003305_1715249373595835182;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003326_1715249375703934959;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003349_1715249377996132213;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003374_1715249380501450721;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003397_1715249382798940196;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003423_1715249385399295636;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003444_1715249387507160782;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003466_1715249389701026715;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003487_1715249391807198402;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003509_1715249393998088111;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003530_1715249396099127662;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003552_1715249398297959228;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003573_1715249400399425591;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003595_1715249402604178757;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003617_1715249404795156470;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003638_1715249406898319814;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003661_1715249409200554790;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003684_1715249411497268023;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003706_1715249413694318555;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003727_1715249415795494921;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003749_1715249417998467166;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003772_1715249420296152253;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003794_1715249422495199243;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
003815_1715249424597748277;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
003836_1715249426700056733;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003858_1715249428894555448;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003879_1715249430997663790;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003900_1715249433097879151;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003921_1715249435198471526;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003942_1715249437301956137;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003967_1715249439800748928;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
003991_1715249442196941926;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
004014_1715249444498339969;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
004035_1715249446598516616;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
004058_1715249448895174012;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;5;5
004079_1715249450996611785;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
004101_1715249453192847748;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
004125_1715249455597160501;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;6;6
004147_1715249457795459477;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
004168_1715249459902220700;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
004197_1715249462802416925;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
004222_1715249465295541457;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
004243_1715249467397480377;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;3;3
004265_1715249469596785282;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;4;4
004286_1715249471702387148;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;2;2
004321_1715249475193945293;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
004342_1715249477298440506;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
004365_1715249479598110009;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;1;1
004388_1715249481895850837;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
004410_1715249484094584017;2024-05-09-11-04-02_bag_DEI_2;2024;5;9;11;4;2;DEI;2;0;0
